H3K4me3	H3K9me2	H3K27me3	H3K5ac	H3K56ac	Mnase	ATAQ	Transcripts_ds	Exons_ds	TE_ds	SNPs_ds	TSS_dt	TTS_dt	Telomere_dt	Centromere_dt	AT	CG	mCG	mCHG	Motif_ds	class
0.096377570077001	0.619433526274272	0.140404184434923	0.128955443871548	0.335300633940011	0.265873015873016	0.0256410256410256	0	0	0.09375	0.0238095238095238	0.0102555001538703	0.00232256159425776	0.480057753192457	0.287332670896986	0.364142538975501	0.635857461024499	0.916667	0.333333333333333	0.0955056179775281	1
0.131590719227056	0.536464195733135	0.0853614876197531	0.249730931418388	0.322961032506464	0.448412698412698	0.0897435897435897	0.111111111111111	0.0588235294117647	0	0.0833333333333333	0	0.00744658297621031	0.452487385021288	0.311882971651108	0.432071269487751	0.567928730512249	0	0	0.382022471910112	1
0.127532912325567	0.640624612776867	0.226709436999757	0.175106304144538	0.0504470399006834	0.321428571428571	0.0256410256410256	0.111111111111111	0.117647058823529	0	0.226190476190476	0	0.00149537380559383	0.450433831857337	0.313711577909702	0.474387527839644	0.525612472160356	0.8	0	0.129213483146067	1
0.165265978863374	0.552498107555276	0.232566250760397	0.174327260685042	0.19520550099715	0.325396825396825	0.0256410256410256	0.333333333333333	0.0588235294117647	0	0.261904761904762	0	0.00350750336932326	0.445606305341417	0.318010295544829	0.233853006681515	0.766146993318486	0	0	0.269662921348315	1
0.01430001899716	0.854260440832931	0.154214611464624	0.230672868250722	0.0649450361637297	0.317460317460317	0.0256410256410256	0	0	0	0.202380952380952	0.00663813301564945	0.00932053242878992	0.445578779592087	0.318034806114305	0.624721603563474	0.375278396436526	0.25	0	0.0224719101123595	1
0.0134165325408481	0.55771140023374	0.0327284689089291	0.0441856077828343	0.0382112427363225	0.23015873015873	0	0	0	0.03125	0.0476190476190476	0.00464065157919976	0.000972939412753456	0.429555001015666	0.332303334587565	0.169265033407572	0.830734966592428	1	1	0.0898876404494382	1
0.35358980289346	0.163978601887515	0.190586149839098	0.111034051256717	0.13027671701698	0.404761904761905	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.345238095238095	0	0.000745794024561988	0.382716959218122	0.374010721508362	0.129175946547884	0.870824053452116	0	0	0.421348314606742	1
0.0220075832869692	0.81714492740268	0.635611328872335	0.173548217225547	0.0282840420333893	0.19047619047619	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.226190476190476	0.00123851400974575	0.00282038857004407	0.379169909776681	0.3771692259591	0.541202672605791	0.458797327394209	0	0	0.0337078651685393	1
0.0161162626186349	0.71380087178158	0.0281094917791576	0.200803880559337	0.0758282322447516	0.511904761904762	0.0897435897435897	0	0	0	0.166666666666667	0.00548835400355318	0.0145978769477717	0.365815791477178	0.389060529641499	0.521158129175947	0.478841870824053	0.5	0	0.050561797752809	1
0.391422257424723	0.488556960908681	0.0316561330872706	0.261126138536729	0.490864700047603	0.158730158730159	0.0256410256410256	0.333333333333333	0.117647058823529	0.03125	0.130952380952381	0	0.0058546723806351	0.365784621720827	0.389088285052239	0.2728285077951	0.7271714922049	0	0	0.443820224719101	1
0.0178996591008756	0.813050863349342	0.0200905672403459	0.0714412711166244	0.0344475515823336	0.158730158730159	0	0	0	0.09375	0.619047619047619	0.0170182397619636	0.0167406151097112	0.317618818483629	0.43197798997731	0.548997772828508	0.451002227171492	1	1	0.00561797752808989	1
0.0131874491419616	0.66047582336443	0.0256228763151587	0.150821592261683	0.0654192329388771	0.198412698412698	0.115384615384615	0	0	0.0625	0.0357142857142857	0.0519703889424865	0.0505284916031922	0.309319423789635	0.439368266180722	0.315144766146993	0.684855233853007	1	1	0.0449438202247191	1
0.026866758796684	0.87025156519784	0.581723718283429	0.119897367131695	0.0334102952864474	0.23015873015873	0	0.222222222222222	0.294117647058824	0	0.107142857142857	0.0030868451309974	0	0.308470592843097	0.440124115899433	0.683741648106904	0.316258351893096	0	0	0.0168539325842697	1
0.0874597410900441	0.787527306360251	0.0251103025279565	0.176745824177763	0.145006175829753	0.273809523809524	0.179487179487179	0.111111111111111	0.0588235294117647	0	0.0595238095238095	0	0.00307971288822933	0.299225200430171	0.448356764912969	0.393095768374165	0.384187082405345	0	0.125	0.0955056179775281	1
0.222292168192253	0.479805885854247	0.0178340799676658	0.225609085763999	0.228876093352542	0.25	0.217948717948718	0.222222222222222	0.117647058823529	0	0.130952380952381	0	0.000297181882883838	0.299215280633281	0.448365598091966	0.334075723830735	0.55456570155902	0	0	0.117977528089888	1
0.0333960589528264	0.828217283520293	0.0331647892241192	0.325637451632123	0.218793710509815	0.253968253968254	0.0769230769230769	0.222222222222222	0.294117647058824	0	0.0238095238095238	0	0	0.294798238011936	0.452298796376608	0.56792873051225	0.432071269487751	0	0	0.0224719101123595	1
0.0167378185368259	0.882575426481128	0.0275083545423988	0.155513496860075	0.0141501471084744	0.365079365079365	0.0256410256410256	0	0	0.0625	0.0357142857142857	0.0811094517876326	0.0991546405802808	0.275923752743111	0.469105764170874	0.680400890868597	0.319599109131403	0.65	0	0.112359550561798	1
0.0116331360586074	0.779196367007144	0.0493500160884568	0.135124002274698	0.070993469767793	0.317460317460317	0.0641025641025641	0	0	0	0.297619047619048	0.00985147271776418	0.0110070869361116	0.264433915183631	0.479337001053528	0.551224944320713	0.448775055679287	0	0	0.0898876404494382	1
0.0766288202154162	0.448114292120102	0.152376321484638	0.16793204678061	0.312480733298522	0.626984126984127	0.0897435897435897	0.111111111111111	0.0588235294117647	0	0.166666666666667	0	0.00105622605509033	0.264373094007189	0.479391159857814	0.266146993318486	0.733853006681515	0	0	0.123595505617978	1
0.160931511005654	0.643395486457825	0.0301539738830149	0.250169991625962	0.236188265294353	0.317460317460317	0.0256410256410256	0.111111111111111	0.176470588235294	0	0.238095238095238	0	0.00108272635037933	0.254351278416861	0.488315182392347	0.402004454342984	0.597995545657016	0	0	0.0955056179775281	1
0.0115838653497561	0.863503336795397	0.0277384827337178	0.068633185894156	0.0195141540790883	0.170634920634921	0	0	0	0.125	0.416666666666667	0.010312139514072	0.00197995063373563	0.24799534063766	0.493974888606102	0.651447661469933	0.348552338530067	1	0.732142857142857	0.0224719101123595	1
0.0187182978544723	0.743048928184261	0.0203969489036768	0.180966773932174	0.1353379615358	0.329365079365079	1	0	0	0	0.238095238095238	0.00804090116998038	0.000997546829807532	0.242536476409056	0.498835787008187	0.428730512249443	0.571269487750557	0	0	0.0674157303370786	1
0.0185540621583009	0.749268654324852	0.032569465032312	0.0714731657530323	0.0234542600642958	0.0873015873015873	0	0	0	0.125	0.5	0.0315349077816817	0.0291219316443812	0.205810560842507	0.531538733411786	0.579064587973274	0.420935412026726	1	1	0.0280898876404494	1
0.0176541521323719	0.802917124922645	0.0243915366168831	0.0962288324798691	0.0338569682023407	0.273809523809524	0.0641025641025641	0.111111111111111	0	0.1875	0.297619047619048	0.00339269767608705	0.00108461922861426	0.191743195650286	0.544065154682004	0.730512249443207	0.269487750556793	1	1	0.123595505617978	1
0.0222358201101023	0.801833459317381	0.180050860723888	0.272928511226234	0.138737551351657	0.242063492063492	0.0512820512820513	0	0	0.0625	0.0595238095238095	0.0039647552141251	0.00533791662249951	0.160755086301626	0.571658816093706	0.575723830734967	0.424276169265033	0	0	0.050561797752809	1
0.0207307777355995	0.671615436086274	0.103821324779267	0.161844921491692	0.0975833527311007	0.424603174603175	0.0512820512820513	0.111111111111111	0.0588235294117647	0	0.0476190476190476	0.00128571347658057	0	0.160722816595008	0.57168755096579	0.422048997772829	0.577951002227171	0	0	0.0168539325842697	1
0.0169833255053295	0.761555834254318	0.0242383457852176	0.233643819701656	0.141320075745661	0.194444444444444	0.179487179487179	0	0	0.03125	0.107142857142857	0.0107614784383396	0.0083892363372049	0.154664661671021	0.577082093558604	0.537861915367483	0.462138084632517	0	0	0.196629213483146	1
0.123310869727907	0.55002511330736	0.0400641896940184	0.307716059017293	0.230879306042247	0.313492063492063	0.0256410256410256	0.111111111111111	0.176470588235294	0.0625	0.511904761904762	0	0	0.133476927004561	0.595948916632228	0.315144766146993	0.684855233853007	0	0	0.258426966292135	1
0.0350973375869814	0.766337338191614	0.524235781206563	0.153810187554034	0.0241725017248286	0.547619047619048	0	0.111111111111111	0.176470588235294	0	0.202380952380952	0	0	0.115790050616472	0.611698366622621	0.49109131403118	0.50890868596882	0	0	0.0674157303370786	1
0.207124239732644	0.522325882336416	0.0984124574237201	0.227751455277612	0.0977773304058431	0.46031746031746	0.0128205128205128	0.222222222222222	0.352941176470588	0	0.25	0.000664568493034303	0.00110733376743341	0.114413722661023	0.612923931150189	0.301781737193764	0.698218262806236	0	0	0.191011235955056	1
0.152944746032354	0.698150414306944	0.0345965080013145	0.23989381121904	0.360047466861274	0.261904761904762	0.102564102564103	0.222222222222222	0.117647058823529	0	0.0833333333333333	0	0	0.113916281961872	0.613366882027583	0.430957683741648	0.569042316258352	0	0	0.134831460674157	1
0.000720097335893837	0.141811098006225	0.0359571024638079	0.0345113538119519	0.0297016518509664	0.611111111111111	0	0	0	0	0.119047619047619	0.0082750105254811	0.023935445280676	0.0974276495564926	0.628049344084782	0.17260579064588	0.82739420935412	1	1	0.123595505617978	1
0.0201247988112722	0.762894032668413	0.0251103025279565	0.0726912694201012	0.0274056377251977	0.170634920634921	0.0256410256410256	0	0	0.09375	0.333333333333333	0.00211831207154684	0.0038311855474961	0.0853071693449286	0.638842142810968	0.547884187082405	0.34075723830735	1	1	0.00561797752808989	1
0.0264907098469967	0.696537687272849	0.197568300713602	0.193190562987835	0.137810390492787	0.30952380952381	0.128205128205128	0	0	0	0.0714285714285714	0.0232278016187529	0.0214728106970335	0.0731215693782699	0.649692928052339	0.503340757238307	0.496659242761693	0	0	0.224719101123595	1
0.109320358826212	0.705064804768862	0.246211860868531	0.107089295481412	0.0947743462952361	0.166666666666667	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.261904761904762	0	0	0.0718747318871223	0.650803186544686	0.338530066815145	0.661469933184855	0	0	0.438202247191011	1
0.0207792018686975	0.924096213938538	0.0288456968250858	0.0818307792741866	0.0561539155180043	0.0357142857142857	0.0512820512820513	0.222222222222222	0.352941176470588	0	0.369047619047619	0	0.00405643805745264	0.0707291842948318	0.651823250467819	0.737193763919822	0.262806236080178	1	0	0.0224719101123595	1
0.0254101405552792	0.759104513318507	0.0978410692993607	0.200690552808696	0.0766665303580304	0.281746031746032	0.0128205128205128	0	0	0.0625	0.0238095238095238	0.0313782055517901	0.0341002014022442	0.0668255147811114	0.655299310707985	0.577951002227172	0.422048997772829	0	0	0.0280898876404494	1
0.0194375486146126	0.808601683530993	0.0316147578849681	0.0777231572704163	0.0360090718640101	0.202380952380952	0.0256410256410256	0.222222222222222	0	0.03125	0.0357142857142857	0.0285311337123136	0.0179104138588973	0.0391561308413922	0.679937781010014	0.555679287305123	0.444320712694878	1	1	0.0112359550561798	1
0.178341002745275	0.378460248282663	0.0339481825173015	0.210559567644452	0.458138831394605	0.365079365079365	0.0769230769230769	0.111111111111111	0.117647058823529	0	0.297619047619048	0.000471994668348226	0.00133447915562488	0.0358315682730561	0.682898169874675	0.208240534521158	0.791759465478842	0	0	0.202247191011236	1
0.0520667792499542	0.721467722063771	0.0614695309248863	0.336108392903918	0.0819104808758983	0.404761904761905	0.0256410256410256	0	0	0.0625	0.130952380952381	0.00022089350478697	0.00581681481593652	0.0358155886274536	0.682912399104515	0.435412026726058	0.564587973273942	0	0	0.0449438202247191	1
0.19290379885631	0.736402401071954	0.0384676539952545	0.380230211413937	0.286719187432762	0.146825396825397	0.0384615384615385	0.111111111111111	0.0588235294117647	0.0625	0.0357142857142857	0	0.00852552357011978	0.0358059320088484	0.682920997933865	0.545657015590201	0.4543429844098	0	0	0.0842696629213483	1
0.0155111302700611	0.554278114982803	0.259262830672498	0.164376812735053	0.0845205291291555	0.472222222222222	0.141025641025641	0	0	0	0.166666666666667	0.00566204804150532	0.0193319654133289	0.0311549576330873	0.68706250300974	0.290645879732739	0.709354120267261	0	0	0.050561797752809	1
0.194426111376183	0.697622471212071	0.0343489406751408	0.280541828797735	0.357227188749715	0.293650793650794	0.0256410256410256	0.111111111111111	0.0588235294117647	0	0.30952380952381	0	0.00375168466162909	0.0300223192730762	0.688071071782246	0.49109131403118	0.50890868596882	1	0	0.0280898876404494	1
0.209725428392728	0.708095199028105	0.0172096905511006	0.492142383085799	0.26094636989131	0.392857142857143	0.0128205128205128	0.666666666666667	0.764705882352941	0	0.202380952380952	0	0.000594363765767676	0.00852248215344188	0.128662072267879	0.467706013363029	0.532293986636971	0	0	0.050561797752809	1
0.098357202818894	0.676770933265792	0.292027545626419	0.108144532920015	0.0699611939797717	0.333333333333333	0.0128205128205128	0.111111111111111	0.0588235294117647	0	0.238095238095238	0.00226746238674488	0	0.0153095262076917	0.12261848330567	0.475501113585746	0.413140311804009	0	0	0.0898876404494382	1
0.417963931132077	0.519736178756647	0.0273493506657817	0.546572276639149	0.517548426264367	0.313492063492063	0	0.222222222222222	0.470588235294118	0	0.404761904761905	0	0.000793115980435211	0.0174065172849627	0.120751197337413	0.32739420935412	0.67260579064588	0	0	0.129213483146067	1
0.0296978774314079	0.755510053777548	0.0293466445223849	0.135124002274698	0.12107142782248	0.357142857142857	0	0	0	0.125	0.0357142857142857	0.00230522196021274	0.000238502657601042	0.0199807653113853	0.118458933306987	0.532293986636971	0.467706013363029	1	0.75	0.0337078651685393	1
0.212883325268288	0.661178830457082	0.0276143571268102	0.188353436002394	0.262203817061228	0.293650793650794	0.192307692307692	0	0	0.03125	0.285714285714286	0.0193234617221764	0.0173614791707679	0.0204754527607868	0.118018434087437	0.496659242761693	0.503340757238307	0	0	0.0842696629213483	1
0.0738461257137902	0.799251539341959	0.0424622417084608	0.171713936327448	0.093179010986476	0.448412698412698	0	0.111111111111111	0.0588235294117647	0	0.178571428571429	0	0.00141019428502203	0.0284169924690117	0.110946813314103	0.522271714922049	0.477728285077951	0	0	0	1
0.300099252541335	0.552578694700286	0.0442242782164348	0.532563745163212	0.372017986448824	0.293650793650794	0.0256410256410256	0.333333333333333	0.470588235294118	0	0.297619047619048	1.13278720403574e-05	0	0.0322444887396742	0.10753858227429	0.308463251670379	0.691536748329621	0	0	0.0786516853932584	1
0.208007726188956	0.659623898921935	0.020909522690879	0.365247875613632	0.375207346406381	0.424603174603175	0.153846153846154	0.333333333333333	0.294117647058824	0	0.345238095238095	0	0.000577327861653316	0.0331487895708627	0.10673333886078	0.389755011135858	0.610244988864143	0	0	0.0561797752808989	1
0.0223170913824345	0.781529301110165	0.0331466662016231	0.104929282126381	0.0402970270037894	0.0674603174603175	0	0	0	0	0.0238095238095238	0.00405349021177457	0.0167500795008859	0.034116050745578	0.105872031800983	0.710467706013363	0.289532293986637	1	1	0.00561797752808989	1
0.0116331360586074	0.657541024291913	0.758158181159785	0.0863598176441129	0.0302259158367568	0.503968253968254	0.0384615384615385	0	0	0	0.0952380952380952	0.00676273960809339	0.0084479155624877	0.0355925079161666	0.104557306246232	0.422048997772829	0.577951002227171	0	0	0.241573033707865	1
0.0161491097578692	0.772022455966942	1	0.0763279365798906	0.00748360626516439	0.337301587301587	0.0128205128205128	0	0	0.0625	0.25	0.00327941895568348	0.00495555521904387	0.0356049582734878	0.104546219705246	0.544543429844098	0.455456570155902	0.166667	0	0.00561797752808989	1
0.0197980205704363	0.615131071871207	0.775498494250387	0.0789412609374851	0.0440782810013023	0.476190476190476	0.0512820512820513	0	0	0.0625	0.226190476190476	0.00141975996239146	0.0030910701576389	0.0356116052122203	0.104540300874421	0.408685968819599	0.591314031180401	0	0	0.213483146067416	1
0.293896730626029	0.337727483665391	0.870953821512849	0.0906940951491651	0.0612476644039433	0.511904761904762	0	0.111111111111111	0.0588235294117647	0	0.107142857142857	0	7.00364946923694e-05	0.0356223752774152	0.104530710565796	0.151447661469933	0.848552338530067	0	0	0.404494382022472	1
0.340875250967382	0.449062370916303	0.960865213610596	0.0999469327538915	0.0459000983519237	0.321428571428571	0	0.111111111111111	0.0588235294117647	0	0.0833333333333333	0	0	0.0356259922917915	0.104527489760393	0.226057906458797	0.773942093541203	0	0	0.297752808988764	1
0.0312850376539964	0.742882766124787	0.086539826025823	0.247620456541183	0.072456166288148	0.365079365079365	0	0.333333333333333	0.176470588235294	0	0.202380952380952	0	0.000874509744537153	0.0356656107459014	0.104492211125092	0.481069042316258	0.518930957683742	0	0	0.0449438202247191	1
0.00831185006262965	0.778964625844375	0.0373365038364387	0.123810228270591	0.0286093478365722	0.214285714285714	0	0	0	0.1875	0.428571428571429	0.00111013145995503	0.00797848176022533	0.0369241158076768	0.103371563131734	0.566815144766147	0.433184855233853	1	0.633333333333334	0.00561797752808989	1
0.012500198945302	0.802795427821339	0.55445575024697	0.200024837099841	0.0404747524949723	0.353174603174603	0.0128205128205128	0	0	0.1875	0.333333333333333	0.0116205087347333	0.015973999424565	0.0399464484826011	0.100680297796148	0.55011135857461	0.44988864142539	1	0	0.0168539325842697	1
0.291851403605667	0.265099722733698	0.254943738273465	0.0947026401972853	0.0886920976640894	0.238095238095238	0	0.111111111111111	0.0588235294117647	0	0.0833333333333333	7.17431895889304e-05	0.000463755167557581	0.0400017429150617	0.100631060334446	0	1	0	0	0.308988764044944	1
0.372488760013721	0.343469837772687	0.026683586046914	0.164879662215442	0.660827938656919	0.329365079365079	0.115384615384615	0.333333333333333	0.0588235294117647	0	0.30952380952381	0	0.00156730317852113	0.040587928681492	0.100109085554338	0.261692650334076	0.738307349665924	0	0	0.415730337078652	1
0.416456349030315	0.473196599262741	0.020797707061516	0.176437735562248	0.623217240316319	0.194444444444444	0.0384615384615385	0.444444444444444	0.235294117647059	0.0625	0.273809523809524	0	0	0.0405973963515851	0.100100654976016	0.389755011135858	0.610244988864143	0	0	0.258426966292135	1
0.0271278427590513	0.915938101915294	0.499672246847877	0.0875283828333566	0.0396739392566776	0.126984126984127	0	0.111111111111111	0	0.0625	0.0595238095238095	0.00124606592443932	0.00253267107833487	0.0451534578407755	0.0960436659971437	0.732739420935412	0.267260579064588	0.666667	0	0.00561797752808989	1
0.153468607108595	0.565263777851995	0.511237812694802	0.0724965085552273	0.0642831528816694	0.281746031746032	0	0.111111111111111	0.0588235294117647	0.0625	0.130952380952381	0.00356072777801902	0.000212002362312037	0.045161731086345	0.0960362990056809	0.425389755011136	0.574610244988864	0	0	0.241573033707865	1
0.0109130387227137	0.858874105209817	0.0538158023865628	0.0483251244230126	0.0314508586395559	0.115079365079365	0.0256410256410256	0	0	0.3125	0.345238095238095	0.0021296399435872	0.000441040628738434	0.0463332928398677	0.0949930705213009	0.720489977728285	0.279510022271715	1	0.833333333333333	0.0337078651685393	1
0.0240684873011944	0.843823835203739	0.01363911317554	0.100531215348513	0.0472464082674333	0.0595238095238095	0	0.111111111111111	0.176470588235294	0	0.0357142857142857	0.00206356069001845	0.0042438330027106	0.0499368243901326	0.091784271030967	0.698218262806236	0.301781737193764	1	0	0.00561797752808989	1
0.0286337317093075	0.867141702127545	0.0243915366168831	0.153434916619277	0.0747521804139169	0.162698412698413	0.115384615384615	0.111111111111111	0.0588235294117647	0	0.404761904761905	0	0.0101212199221648	0.0499602675019667	0.0917633958855004	0.612472160356347	0.387527839643653	0	0	0.00561797752808989	1
0.186832665497941	0.479655291003468	0.0226418100864537	0.139847801509498	0.196116409672461	0.19047619047619	0.0256410256410256	0	0	0.0625	0.226190476190476	0.00305286151487633	0.00134205066856459	0.0554541007016482	0.0868713590252093	0.305122494432071	0.694877505567929	0	0	0.398876404494382	1
0.11745324277456	0.468401205617687	0.838176796581384	0.113112631497514	0.0295089848361885	0.436507936507937	0	0.111111111111111	0.352941176470588	0	0.238095238095238	0.00182189941982415	0.00046564804579251	0.061744945718399	0.0812696152907785	0.320712694877506	0.679287305122494	0	0	0.106741573033708	1
0.266145638797279	0.446950039369828	0.0409949607739147	0.20658291723274	0.217491176637119	0.412698412698413	0.0256410256410256	0.111111111111111	0.176470588235294	0	0.202380952380952	0	0.00686925511455699	0.0626127794867346	0.0804968443257719	0.200445434298441	0.799554565701559	0	0	0.0955056179775281	1
0.172237868823425	0.596153459038245	0.0269957807551966	0.364143099697204	0.202480188063977	0.503968253968254	0.0256410256410256	0.111111111111111	0.176470588235294	0	0.19047619047619	0.00152548676810147	0.00459401547617245	0.0626208907764365	0.0804896215494764	0.345211581291759	0.654788418708241	0	0	0.0730337078651685	1
0.0186690271456209	0.689775009995669	0.0184998445865335	0.161990143878741	0.0612914404467568	0.0873015873015873	0.0512820512820513	0	0	0	0.0833333333333333	0.00350031246047045	0.000168466162908672	0.0708765168972133	0.0731383194950267	0.557906458797327	0.442093541202673	0	0	0.0730337078651685	1
0.0181944367782307	0.80325056737555	0.0198313738242689	0.191582937591019	0.0643156572487884	0.257936507936508	0	0	0	0	0.142857142857143	0.00428193563125511	0.000952117752169239	0.0708793106359293	0.0731358317833908	0.671492204899777	0.328507795100223	0	0	0.050561797752809	1
0.0304179747673017	0.724469218573541	0.0143520660416618	0.121034037684531	0.081391197397973	0.170634920634921	0	0.222222222222222	0.235294117647059	0	0.464285714285714	0.00293203087977918	0.000912367309235732	0.0718434676565157	0.0722772888476332	0.589086859688196	0.410913140311804	1	0	0.0337078651685393	1
0.129856593453667	0.7322433170823	0.569273885716221	0.187492959428665	0.038079914607882	0.531746031746032	0	0.444444444444444	0.529411764705882	0	0.178571428571429	0.00205223281797809	0	0.0725179531115899	0.0716766867565205	0.492204899777283	0.507795100222717	0	0	0.0168539325842697	1
0.0182108603478479	0.574615040374987	0.0281799322062181	0.202882460800135	0.170453687568023	0.55952380952381	0.0769230769230769	0	0	0.0625	0.25	0.0315160279949478	0.0341304874540031	0.0738263135879394	0.0705116445274953	0.409799554565702	0.590200445434299	0	0	0.0617977528089888	1
0.325085766589582	0.60099830541092	0.0345667588889151	0.38370401234526	0.312684671988995	0.242063492063492	0	0.111111111111111	0.235294117647059	0.03125	0.202380952380952	0	0.000132501476445023	0.102358321715587	0.0451050421816746	0.371937639198218	0.628062360801782	0	0	0.117977528089888	1
0.192396361349686	0.800987081811318	0.0263300161363289	0.452581497582116	0.192595452743893	0.158730158730159	0.0641025641025641	0.111111111111111	0.0588235294117647	0	0.25	0	0.00468676650968397	0.103741215631835	0.0438736309308653	0.463251670378619	0.425389755011136	0	0	0.0337078651685393	1
0.0216626883250092	0.920732936393369	0.0225771827043448	0.107949772055141	0.0302647113717053	0.107142857142857	0.0256410256410256	0	0	0.1875	0.0595238095238095	0.0226047686565333	0.00176605539318867	0.119117083011789	0.0301820412433506	0.730512249443207	0.269487750556793	1	0	0.0168539325842697	1
0.233026240800684	0.611810022616291	0.0305779842206605	0.208027676401091	0.235801620604833	0.396825396825397	0	0	0	0	0.107142857142857	0.0101875329216281	0.00427411905446946	0.145736264128102	0.00647873419367215	0.211581291759466	0.677060133630289	0	0	0.264044943820225	1
0.0711619726298672	0.732576759535206	0.0544880639380234	0.295297509096758	0.0715628204563612	0.293650793650794	0.0512820512820513	0.111111111111111	0.176470588235294	0	0.178571428571429	0.00129326539127414	0	0.146812305660551	0.0055205626131721	0.533407572383073	0.466592427616926	0	0	0.151685393258427	1
0.165053319034104	0.785668389288651	0.0220348598047433	0.329890296022942	0.146363757420957	0.174603174603175	0.102564102564103	0.111111111111111	0.0588235294117647	0.1875	0.369047619047619	0	0.00761694201735391	0.151733037778271	0.00113884914926451	0.619153674832962	0.380846325167038	0.833333	0.5	0.146067415730337	1
0.0147417622253158	0.732410038308753	0.0293524575673364	0.0507436879157331	0.0315997496115204	0.119047619047619	0	0	0	0	0.464285714285714	0.00333605831588526	0.0121333494858943	0.151749138890774	0.00112451175804887	0.602449888641425	0.397550111358575	1	0.916666666666667	0.0168539325842697	1
0.0250003978906041	0.955072029206231	0.0116418193189368	0.0787783947090191	0.0234542600642958	0.0595238095238095	0	0	0	0.09375	0.0595238095238095	0.00182945133451773	0.000111679815860805	0.169517958199703	0.0116814045153601	0.853006681514477	0.146993318485523	1	1	0.0674157303370786	1
0.023282695686832	0.888772360975655	0.0216812898941581	0.123842122906999	0.0262745381758548	0.158730158730159	0.0128205128205128	0.222222222222222	0.117647058823529	0.0625	0.19047619047619	0	0	0.173880347463897	0.0155659361900043	0.683741648106904	0.316258351893096	1	0	0	1
0.0607711018318883	0.674342403976044	0.0349972661591537	0.256257116914879	0.0886320694377163	0.428571428571429	0	0.111111111111111	0.235294117647059	0	0.214285714285714	0.00571679942303372	0.00107704771567455	0.173952795722001	0.0156304484415094	0.488864142538975	0.511135857461025	0	0	0.0224719101123595	1
0.0102422120956712	0.804588765789645	0.0309845554234513	0.0753860268919287	0.0108331288703789	0.281746031746032	0.0512820512820513	0	0	0.03125	0.0238095238095238	0.00349087256710348	0.00476248163908112	0.224972288338831	0.0610612486502512	0.562360801781737	0.437639198218263	1	0.857142857142857	0	1
0.0151670818838546	0.846340735242845	0.0276143571268102	0.0297875545771518	0.0313294915268455	0.333333333333333	0	0	0	0.03125	0.5	0.027139693430023	0.0481718582007057	0.267344801977168	0.0898171400952164	0.639198218262806	0.360801781737194	1	1	0	1
0.0113712055204866	0.779440879543712	0.019377614374224	0.0457118000654179	0.0193815152906834	0.234126984126984	0	0	0	0.03125	0.607142857142857	0.0501617053733761	0.0583006496358102	0.355429264769353	0.0113814790301352	0.49109131403118	0.397550111358575	1	1	0.00561797752808989	1
0.0114040526597209	0.51146802267194	0.0272077859240195	0.0747522058194818	0.0440719898334728	0.242063492063492	0	0	0	0	0.0476190476190476	0.0673441992799249	0.0326464709178188	0.569559316329758	0.179744508649972	0.170378619153675	0.829621380846325	1	1	0.0674157303370786	1
0.582740589209951	0.480862331210973	0.0286395047012146	0.335995065153278	0.528857062569857	0.253968253968254	0.102564102564103	0.111111111111111	0.0588235294117647	0.09375	0.380952380952381	0	0.00144615897148568	0.564459069629133	0.1842860726089	0.373051224944321	0.626948775055679	0	0.272727272727273	0.117977528089888	1
0.0216462647553921	0.91096209733603	0.0223412414680743	0.0712784048881584	0.0158880822213695	0.162698412698413	0	0	0	0.09375	0.714285714285714	0.0602416235106208	0.0621431924527159	0.523358098499912	0.220884829515018	0.801781737193764	0.198218262806236	1	1	0.0280898876404494	1
0.0487610702478401	0.688083932484479	0.247425761431951	0.295460375325223	0.0959004653367137	0.456349206349206	0	0.111111111111111	0.294117647058824	0	0.178571428571429	0	0.0018663779396399	0.471977754713763	0.266636953134433	0.466592427616926	0.533407572383074	0	0	0.0168539325842697	1
0.0142835954275428	0.795425338638232	0.0438881474407044	0.0692174684887778	0.0200384180648787	0.0952380952380952	0	0	0	0.125	0.0238095238095238	0.0202278035067316	0.00075904417220649	0.400572364182763	0.330220573132467	0.692650334075724	0.307349665924276	1	0.142857142857143	0.0112359550561798	1
0.0200271039693228	0.760239868319307	0.444983119943293	0.127170701451274	0.0348454679475484	0.488095238095238	0	0	0	0	0.369047619047619	0.00212586398624041	0.00374222027045444	0.39270625541987	0.337225025691632	0.535634743875278	0.464365256124722	1	0	0	1
0.0271943836132734	0.821411818785881	0.0221350493442031	0.255786162070899	0.13279921318461	0.484126984126984	0.0256410256410256	0.222222222222222	0.588235294117647	0	0.273809523809524	0.00141220804769789	0.000643578599875827	0.375880511876096	0.352207671619564	0.56347438752784	0.43652561247216	0	0	0	1
0.0200763746781742	0.653042391745943	0.500296636264443	0.165513483287889	0.0522075183649674	0.321428571428571	0	0	0	0	0.154761904761905	0.0278306936244848	0.0234679043566485	0.357815563011434	0.368293779900086	0.452115812917595	0.547884187082405	0	0	0.0280898876404494	1
